,path,sex,emotion
613,./TESS/YAF_happy/YAF_when_happy.wav,female,happy
614,./TESS/YAF_happy/YAF_rose_happy.wav,female,happy
615,./TESS/YAF_happy/YAF_bath_happy.wav,female,happy
616,./TESS/YAF_happy/YAF_thought_happy.wav,female,happy
617,./TESS/YAF_happy/YAF_youth_happy.wav,female,happy
618,./TESS/YAF_happy/YAF_gap_happy.wav,female,happy
619,./TESS/YAF_happy/YAF_calm_happy.wav,female,happy
620,./TESS/YAF_happy/YAF_take_happy.wav,female,happy
621,./TESS/YAF_happy/YAF_hire_happy.wav,female,happy
622,./TESS/YAF_happy/YAF_king_happy.wav,female,happy
623,./TESS/YAF_happy/YAF_dog_happy.wav,female,happy
624,./TESS/YAF_happy/YAF_young_happy.wav,female,happy
625,./TESS/YAF_happy/YAF_pool_happy.wav,female,happy
626,./TESS/YAF_happy/YAF_book_happy.wav,female,happy
627,./TESS/YAF_happy/YAF_said_happy.wav,female,happy
628,./TESS/YAF_happy/YAF_void_happy.wav,female,happy
629,./TESS/YAF_happy/YAF_mood_happy.wav,female,happy
630,./TESS/YAF_happy/YAF_tip_happy.wav,female,happy
631,./TESS/YAF_happy/YAF_wash_happy.wav,female,happy
632,./TESS/YAF_happy/YAF_limb_happy.wav,female,happy
633,./TESS/YAF_happy/YAF_get_happy.wav,female,happy
634,./TESS/YAF_happy/YAF_far_happy.wav,female,happy
635,./TESS/YAF_happy/YAF_burn_happy.wav,female,happy
636,./TESS/YAF_happy/YAF_luck_happy.wav,female,happy
637,./TESS/YAF_happy/YAF_rush_happy.wav,female,happy
638,./TESS/YAF_happy/YAF_keg_happy.wav,female,happy
639,./TESS/YAF_happy/YAF_fit_happy.wav,female,happy
640,./TESS/YAF_happy/YAF_ring_happy.wav,female,happy
641,./TESS/YAF_happy/YAF_raise_happy.wav,female,happy
642,./TESS/YAF_happy/YAF_make_happy.wav,female,happy
643,./TESS/YAF_happy/YAF_tape_happy.wav,female,happy
644,./TESS/YAF_happy/YAF_rot_happy.wav,female,happy
645,./TESS/YAF_happy/YAF_have_happy.wav,female,happy
646,./TESS/YAF_happy/YAF_raid_happy.wav,female,happy
647,./TESS/YAF_happy/YAF_five_happy.wav,female,happy
648,./TESS/YAF_happy/YAF_date_happy.wav,female,happy
649,./TESS/YAF_happy/YAF_lose_happy.wav,female,happy
650,./TESS/YAF_happy/YAF_beg_happy.wav,female,happy
651,./TESS/YAF_happy/YAF_chair_happy.wav,female,happy
652,./TESS/YAF_happy/YAF_dead_happy.wav,female,happy
653,./TESS/YAF_happy/YAF_name_happy.wav,female,happy
654,./TESS/YAF_happy/YAF_pole_happy.wav,female,happy
655,./TESS/YAF_happy/YAF_gun_happy.wav,female,happy
656,./TESS/YAF_happy/YAF_loaf_happy.wav,female,happy
657,./TESS/YAF_happy/YAF_yearn_happy.wav,female,happy
658,./TESS/YAF_happy/YAF_came_happy.wav,female,happy
659,./TESS/YAF_happy/YAF_laud_happy.wav,female,happy
660,./TESS/YAF_happy/YAF_live_happy.wav,female,happy
661,./TESS/YAF_happy/YAF_shout_happy.wav,female,happy
662,./TESS/YAF_happy/YAF_wheat_happy.wav,female,happy
663,./TESS/YAF_happy/YAF_tough_happy.wav,female,happy
664,./TESS/YAF_happy/YAF_back_happy.wav,female,happy
665,./TESS/YAF_happy/YAF_cause_happy.wav,female,happy
666,./TESS/YAF_happy/YAF_dodge_happy.wav,female,happy
667,./TESS/YAF_happy/YAF_dip_happy.wav,female,happy
668,./TESS/YAF_happy/YAF_food_happy.wav,female,happy
669,./TESS/YAF_happy/YAF_mill_happy.wav,female,happy
670,./TESS/YAF_happy/YAF_keen_happy.wav,female,happy
671,./TESS/YAF_happy/YAF_chat_happy.wav,female,happy
672,./TESS/YAF_happy/YAF_met_happy.wav,female,happy
673,./TESS/YAF_happy/YAF_rain_happy.wav,female,happy
674,./TESS/YAF_happy/YAF_hole_happy.wav,female,happy
675,./TESS/YAF_happy/YAF_chalk_happy.wav,female,happy
676,./TESS/YAF_happy/YAF_kick_happy.wav,female,happy
677,./TESS/YAF_happy/YAF_sell_happy.wav,female,happy
678,./TESS/YAF_happy/YAF_search_happy.wav,female,happy
679,./TESS/YAF_happy/YAF_tell_happy.wav,female,happy
680,./TESS/YAF_happy/YAF_cheek_happy.wav,female,happy
681,./TESS/YAF_happy/YAF_germ_happy.wav,female,happy
682,./TESS/YAF_happy/YAF_should_happy.wav,female,happy
683,./TESS/YAF_happy/YAF_perch_happy.wav,female,happy
684,./TESS/YAF_happy/YAF_thumb_happy.wav,female,happy
685,./TESS/YAF_happy/YAF_cool_happy.wav,female,happy
686,./TESS/YAF_happy/YAF_learn_happy.wav,female,happy
687,./TESS/YAF_happy/YAF_long_happy.wav,female,happy
688,./TESS/YAF_happy/YAF_match_happy.wav,female,happy
689,./TESS/YAF_happy/YAF_knock_happy.wav,female,happy
690,./TESS/YAF_happy/YAF_base_happy.wav,female,happy
691,./TESS/YAF_happy/YAF_moon_happy.wav,female,happy
692,./TESS/YAF_happy/YAF_voice_happy.wav,female,happy
693,./TESS/YAF_happy/YAF_bone_happy.wav,female,happy
694,./TESS/YAF_happy/YAF_time_happy.wav,female,happy
695,./TESS/YAF_happy/YAF_merge_happy.wav,female,happy
696,./TESS/YAF_happy/YAF_kill_happy.wav,female,happy
697,./TESS/YAF_happy/YAF_good_happy.wav,female,happy
698,./TESS/YAF_happy/YAF_wife_happy.wav,female,happy
699,./TESS/YAF_happy/YAF_hate_happy.wav,female,happy
700,./TESS/YAF_happy/YAF_jug_happy.wav,female,happy
701,./TESS/YAF_happy/YAF_bean_happy.wav,female,happy
702,./TESS/YAF_happy/YAF_page_happy.wav,female,happy
703,./TESS/YAF_happy/YAF_south_happy.wav,female,happy
704,./TESS/YAF_happy/YAF_goal_happy.wav,female,happy
705,./TESS/YAF_happy/YAF_nice_happy.wav,female,happy
706,./TESS/YAF_happy/YAF_chief_happy.wav,female,happy
707,./TESS/YAF_happy/YAF_door_happy.wav,female,happy
708,./TESS/YAF_happy/YAF_vine_happy.wav,female,happy
709,./TESS/YAF_happy/YAF_sheep_happy.wav,female,happy
710,./TESS/YAF_happy/YAF_week_happy.wav,female,happy
711,./TESS/YAF_happy/YAF_pike_happy.wav,female,happy
712,./TESS/YAF_happy/YAF_thin_happy.wav,female,happy
713,./TESS/YAF_happy/YAF_walk_happy.wav,female,happy
714,./TESS/YAF_happy/YAF_sour_happy.wav,female,happy
715,./TESS/YAF_happy/YAF_witch_happy.wav,female,happy
716,./TESS/YAF_happy/YAF_shirt_happy.wav,female,happy
717,./TESS/YAF_happy/YAF_keep_happy.wav,female,happy
718,./TESS/YAF_happy/YAF_half_happy.wav,female,happy
719,./TESS/YAF_happy/YAF_fail_happy.wav,female,happy
720,./TESS/YAF_happy/YAF_check_happy.wav,female,happy
721,./TESS/YAF_happy/YAF_chain_happy.wav,female,happy
722,./TESS/YAF_happy/YAF_near_happy.wav,female,happy
723,./TESS/YAF_happy/YAF_nag_happy.wav,female,happy
724,./TESS/YAF_happy/YAF_turn_happy.wav,female,happy
725,./TESS/YAF_happy/YAF_pearl_happy.wav,female,happy
726,./TESS/YAF_happy/YAF_mop_happy.wav,female,happy
727,./TESS/YAF_happy/YAF_whip_happy.wav,female,happy
728,./TESS/YAF_happy/YAF_mouse_happy.wav,female,happy
729,./TESS/YAF_happy/YAF_pick_happy.wav,female,happy
730,./TESS/YAF_happy/YAF_numb_happy.wav,female,happy
731,./TESS/YAF_happy/YAF_seize_happy.wav,female,happy
732,./TESS/YAF_happy/YAF_lore_happy.wav,female,happy
733,./TESS/YAF_happy/YAF_soap_happy.wav,female,happy
734,./TESS/YAF_happy/YAF_boat_happy.wav,female,happy
735,./TESS/YAF_happy/YAF_mode_happy.wav,female,happy
736,./TESS/YAF_happy/YAF_choice_happy.wav,female,happy
737,./TESS/YAF_happy/YAF_haze_happy.wav,female,happy
738,./TESS/YAF_happy/YAF_rough_happy.wav,female,happy
739,./TESS/YAF_happy/YAF_read_happy.wav,female,happy
740,./TESS/YAF_happy/YAF_which_happy.wav,female,happy
741,./TESS/YAF_happy/YAF_lot_happy.wav,female,happy
742,./TESS/YAF_happy/YAF_peg_happy.wav,female,happy
743,./TESS/YAF_happy/YAF_neat_happy.wav,female,happy
744,./TESS/YAF_happy/YAF_pain_happy.wav,female,happy
745,./TESS/YAF_happy/YAF_late_happy.wav,female,happy
746,./TESS/YAF_happy/YAF_lid_happy.wav,female,happy
747,./TESS/YAF_happy/YAF_reach_happy.wav,female,happy
748,./TESS/YAF_happy/YAF_third_happy.wav,female,happy
749,./TESS/YAF_happy/YAF_red_happy.wav,female,happy
750,./TESS/YAF_happy/YAF_note_happy.wav,female,happy
751,./TESS/YAF_happy/YAF_bar_happy.wav,female,happy
752,./TESS/YAF_happy/YAF_ripe_happy.wav,female,happy
753,./TESS/YAF_happy/YAF_doll_happy.wav,female,happy
754,./TESS/YAF_happy/YAF_ditch_happy.wav,female,happy
755,./TESS/YAF_happy/YAF_talk_happy.wav,female,happy
756,./TESS/YAF_happy/YAF_bite_happy.wav,female,happy
757,./TESS/YAF_happy/YAF_mess_happy.wav,female,happy
758,./TESS/YAF_happy/YAF_fall_happy.wav,female,happy
759,./TESS/YAF_happy/YAF_vote_happy.wav,female,happy
760,./TESS/YAF_happy/YAF_join_happy.wav,female,happy
761,./TESS/YAF_happy/YAF_room_happy.wav,female,happy
762,./TESS/YAF_happy/YAF_sure_happy.wav,female,happy
763,./TESS/YAF_happy/YAF_life_happy.wav,female,happy
764,./TESS/YAF_happy/YAF_juice_happy.wav,female,happy
765,./TESS/YAF_happy/YAF_lease_happy.wav,female,happy
766,./TESS/YAF_happy/YAF_wag_happy.wav,female,happy
767,./TESS/YAF_happy/YAF_shall_happy.wav,female,happy
768,./TESS/YAF_happy/YAF_pass_happy.wav,female,happy
769,./TESS/YAF_happy/YAF_hit_happy.wav,female,happy
770,./TESS/YAF_happy/YAF_sub_happy.wav,female,happy
771,./TESS/YAF_happy/YAF_tire_happy.wav,female,happy
772,./TESS/YAF_happy/YAF_goose_happy.wav,female,happy
773,./TESS/YAF_happy/YAF_judge_happy.wav,female,happy
774,./TESS/YAF_happy/YAF_hurl_happy.wav,female,happy
775,./TESS/YAF_happy/YAF_jail_happy.wav,female,happy
776,./TESS/YAF_happy/YAF_tool_happy.wav,female,happy
777,./TESS/YAF_happy/YAF_hush_happy.wav,female,happy
778,./TESS/YAF_happy/YAF_rat_happy.wav,female,happy
779,./TESS/YAF_happy/YAF_puff_happy.wav,female,happy
780,./TESS/YAF_happy/YAF_lean_happy.wav,female,happy
781,./TESS/YAF_happy/YAF_gas_happy.wav,female,happy
782,./TESS/YAF_happy/YAF_deep_happy.wav,female,happy
783,./TESS/YAF_happy/YAF_mob_happy.wav,female,happy
784,./TESS/YAF_happy/YAF_phone_happy.wav,female,happy
785,./TESS/YAF_happy/YAF_dime_happy.wav,female,happy
786,./TESS/YAF_happy/YAF_sail_happy.wav,female,happy
787,./TESS/YAF_happy/YAF_size_happy.wav,female,happy
788,./TESS/YAF_happy/YAF_bought_happy.wav,female,happy
789,./TESS/YAF_happy/YAF_road_happy.wav,female,happy
790,./TESS/YAF_happy/YAF_shack_happy.wav,female,happy
791,./TESS/YAF_happy/YAF_soup_happy.wav,female,happy
792,./TESS/YAF_happy/YAF_home_happy.wav,female,happy
793,./TESS/YAF_happy/YAF_ton_happy.wav,female,happy
794,./TESS/YAF_happy/YAF_rag_happy.wav,female,happy
795,./TESS/YAF_happy/YAF_shawl_happy.wav,female,happy
796,./TESS/YAF_happy/YAF_such_happy.wav,female,happy
797,./TESS/YAF_happy/YAF_cab_happy.wav,female,happy
798,./TESS/YAF_happy/YAF_pad_happy.wav,female,happy
799,./TESS/YAF_happy/YAF_yes_happy.wav,female,happy
800,./TESS/YAF_neutral/YAF_hurl_neutral.wav,female,neutral
801,./TESS/YAF_neutral/YAF_dog_neutral.wav,female,neutral
802,./TESS/YAF_neutral/YAF_sub_neutral.wav,female,neutral
803,./TESS/YAF_neutral/YAF_laud_neutral.wav,female,neutral
804,./TESS/YAF_neutral/YAF_shack_neutral.wav,female,neutral
805,./TESS/YAF_neutral/YAF_dime_neutral.wav,female,neutral
806,./TESS/YAF_neutral/YAF_bar_neutral.wav,female,neutral
807,./TESS/YAF_neutral/YAF_love_neutral.wav,female,neutral
808,./TESS/YAF_neutral/YAF_rot_neutral.wav,female,neutral
809,./TESS/YAF_neutral/YAF_bean_neutral.wav,female,neutral
810,./TESS/YAF_neutral/YAF_pole_neutral.wav,female,neutral
811,./TESS/YAF_neutral/YAF_gin_neutral.wav,female,neutral
812,./TESS/YAF_neutral/YAF_fail_neutral.wav,female,neutral
813,./TESS/YAF_neutral/YAF_mill_neutral.wav,female,neutral
814,./TESS/YAF_neutral/YAF_mouse_neutral.wav,female,neutral
815,./TESS/YAF_neutral/YAF_merge_neutral.wav,female,neutral
816,./TESS/YAF_neutral/YAF_luck_neutral.wav,female,neutral
817,./TESS/YAF_neutral/YAF_far_neutral.wav,female,neutral
818,./TESS/YAF_neutral/YAF_shirt_neutral.wav,female,neutral
819,./TESS/YAF_neutral/YAF_south_neutral.wav,female,neutral
820,./TESS/YAF_neutral/YAF_yearn_neutral.wav,female,neutral
821,./TESS/YAF_neutral/YAF_vine_neutral.wav,female,neutral
822,./TESS/YAF_neutral/YAF_king_neutral.wav,female,neutral
823,./TESS/YAF_neutral/YAF_seize_neutral.wav,female,neutral
824,./TESS/YAF_neutral/YAF_bite_neutral.wav,female,neutral
825,./TESS/YAF_neutral/YAF_yes_neutral.wav,female,neutral
826,./TESS/YAF_neutral/YAF_room_neutral.wav,female,neutral
827,./TESS/YAF_neutral/YAF_soup_neutral.wav,female,neutral
828,./TESS/YAF_neutral/YAF_dodge_neutral.wav,female,neutral
829,./TESS/YAF_neutral/YAF_learn_neutral.wav,female,neutral
830,./TESS/YAF_neutral/YAF_met_neutral.wav,female,neutral
831,./TESS/YAF_neutral/YAF_kill_neutral.wav,female,neutral
832,./TESS/YAF_neutral/YAF_lean_neutral.wav,female,neutral
833,./TESS/YAF_neutral/YAF_near_neutral.wav,female,neutral
834,./TESS/YAF_neutral/YAF_take_neutral.wav,female,neutral
835,./TESS/YAF_neutral/YAF_gap_neutral.wav,female,neutral
836,./TESS/YAF_neutral/YAF_kite_neutral.wav,female,neutral
837,./TESS/YAF_neutral/YAF_page_neutral.wav,female,neutral
838,./TESS/YAF_neutral/YAF_bath_neutral.wav,female,neutral
839,./TESS/YAF_neutral/YAF_have_neutral.wav,female,neutral
840,./TESS/YAF_neutral/YAF_sell_neutral.wav,female,neutral
841,./TESS/YAF_neutral/YAF_red_neutral.wav,female,neutral
842,./TESS/YAF_neutral/YAF_rough_neutral.wav,female,neutral
843,./TESS/YAF_neutral/YAF_calm_neutral.wav,female,neutral
844,./TESS/YAF_neutral/YAF_size_neutral.wav,female,neutral
845,./TESS/YAF_neutral/YAF_vote_neutral.wav,female,neutral
846,./TESS/YAF_neutral/YAF_week_neutral.wav,female,neutral
847,./TESS/YAF_neutral/YAF_cool_neutral.wav,female,neutral
848,./TESS/YAF_neutral/YAF_bone_neutral.wav,female,neutral
849,./TESS/YAF_neutral/YAF_turn_neutral.wav,female,neutral
850,./TESS/YAF_neutral/YAF_juice_neutral.wav,female,neutral
851,./TESS/YAF_neutral/YAF_pad_neutral.wav,female,neutral
852,./TESS/YAF_neutral/YAF_tell_neutral.wav,female,neutral
853,./TESS/YAF_neutral/YAF_rain_neutral.wav,female,neutral
854,./TESS/YAF_neutral/YAF_chat_neutral.wav,female,neutral
855,./TESS/YAF_neutral/YAF_dead_neutral.wav,female,neutral
856,./TESS/YAF_neutral/YAF_when_neutral.wav,female,neutral
857,./TESS/YAF_neutral/YAF_hire_neutral.wav,female,neutral
858,./TESS/YAF_neutral/YAF_boat_neutral.wav,female,neutral
859,./TESS/YAF_neutral/YAF_fat_neutral.wav,female,neutral
860,./TESS/YAF_neutral/YAF_phone_neutral.wav,female,neutral
861,./TESS/YAF_neutral/YAF_pain_neutral.wav,female,neutral
862,./TESS/YAF_neutral/YAF_which_neutral.wav,female,neutral
863,./TESS/YAF_neutral/YAF_keep_neutral.wav,female,neutral
864,./TESS/YAF_neutral/YAF_kick_neutral.wav,female,neutral
865,./TESS/YAF_neutral/YAF_hash_neutral.wav,female,neutral
866,./TESS/YAF_neutral/YAF_mode_neutral.wav,female,neutral
867,./TESS/YAF_neutral/YAF_raid_neutral.wav,female,neutral
868,./TESS/YAF_neutral/YAF_cause_neutral.wav,female,neutral
869,./TESS/YAF_neutral/YAF_deep_neutral.wav,female,neutral
870,./TESS/YAF_neutral/YAF_young_neutral.wav,female,neutral
871,./TESS/YAF_neutral/YAF_death_neutral.wav,female,neutral
872,./TESS/YAF_neutral/YAF_jail_neutral.wav,female,neutral
873,./TESS/YAF_neutral/YAF_soap_neutral.wav,female,neutral
874,./TESS/YAF_neutral/YAF_life_neutral.wav,female,neutral
875,./TESS/YAF_neutral/YAF_germ_neutral.wav,female,neutral
876,./TESS/YAF_neutral/YAF_gas_neutral.wav,female,neutral
877,./TESS/YAF_neutral/YAF_thin_neutral.wav,female,neutral
878,./TESS/YAF_neutral/YAF_white_neutral.wav,female,neutral
879,./TESS/YAF_neutral/YAF_goose_neutral.wav,female,neutral
880,./TESS/YAF_neutral/YAF_third_neutral.wav,female,neutral
881,./TESS/YAF_neutral/YAF_gaze_neutral.wav,female,neutral
882,./TESS/YAF_neutral/YAF_get_neutral.wav,female,neutral
883,./TESS/YAF_neutral/YAF_chalk_neutral.wav,female,neutral
884,./TESS/YAF_neutral/YAF_neat_neutral.wav,female,neutral
885,./TESS/YAF_neutral/YAF_rose_neutral.wav,female,neutral
886,./TESS/YAF_neutral/YAF_said_neutral.wav,female,neutral
887,./TESS/YAF_neutral/YAF_tough_neutral.wav,female,neutral
888,./TESS/YAF_neutral/YAF_shall_neutral.wav,female,neutral
889,./TESS/YAF_neutral/YAF_thumb_neutral.wav,female,neutral
890,./TESS/YAF_neutral/YAF_rush_neutral.wav,female,neutral
891,./TESS/YAF_neutral/YAF_reach_neutral.wav,female,neutral
892,./TESS/YAF_neutral/YAF_ripe_neutral.wav,female,neutral
893,./TESS/YAF_neutral/YAF_wheat_neutral.wav,female,neutral
894,./TESS/YAF_neutral/YAF_pass_neutral.wav,female,neutral
895,./TESS/YAF_neutral/YAF_tip_neutral.wav,female,neutral
896,./TESS/YAF_neutral/YAF_perch_neutral.wav,female,neutral
897,./TESS/YAF_neutral/YAF_haze_neutral.wav,female,neutral
898,./TESS/YAF_neutral/YAF_wag_neutral.wav,female,neutral
899,./TESS/YAF_neutral/YAF_mob_neutral.wav,female,neutral
900,./TESS/YAF_neutral/YAF_void_neutral.wav,female,neutral
901,./TESS/YAF_neutral/YAF_home_neutral.wav,female,neutral
902,./TESS/YAF_neutral/YAF_jug_neutral.wav,female,neutral
903,./TESS/YAF_neutral/YAF_dab_neutral.wav,female,neutral
904,./TESS/YAF_neutral/YAF_knock_neutral.wav,female,neutral
905,./TESS/YAF_neutral/YAF_ring_neutral.wav,female,neutral
906,./TESS/YAF_neutral/YAF_tool_neutral.wav,female,neutral
907,./TESS/YAF_neutral/YAF_dip_neutral.wav,female,neutral
908,./TESS/YAF_neutral/YAF_walk_neutral.wav,female,neutral
909,./TESS/YAF_neutral/YAF_puff_neutral.wav,female,neutral
910,./TESS/YAF_neutral/YAF_lot_neutral.wav,female,neutral
911,./TESS/YAF_neutral/YAF_peg_neutral.wav,female,neutral
912,./TESS/YAF_neutral/YAF_search_neutral.wav,female,neutral
913,./TESS/YAF_neutral/YAF_late_neutral.wav,female,neutral
914,./TESS/YAF_neutral/YAF_door_neutral.wav,female,neutral
915,./TESS/YAF_neutral/YAF_note_neutral.wav,female,neutral
916,./TESS/YAF_neutral/YAF_pearl_neutral.wav,female,neutral
917,./TESS/YAF_neutral/YAF_ditch_neutral.wav,female,neutral
918,./TESS/YAF_neutral/YAF_date_neutral.wav,female,neutral
919,./TESS/YAF_neutral/YAF_rag_neutral.wav,female,neutral
920,./TESS/YAF_neutral/YAF_raise_neutral.wav,female,neutral
921,./TESS/YAF_neutral/YAF_whip_neutral.wav,female,neutral
922,./TESS/YAF_neutral/YAF_pick_neutral.wav,female,neutral
923,./TESS/YAF_neutral/YAF_voice_neutral.wav,female,neutral
924,./TESS/YAF_neutral/YAF_jar_neutral.wav,female,neutral
925,./TESS/YAF_neutral/YAF_sheep_neutral.wav,female,neutral
926,./TESS/YAF_neutral/YAF_half_neutral.wav,female,neutral
927,./TESS/YAF_neutral/YAF_hush_neutral.wav,female,neutral
928,./TESS/YAF_neutral/YAF_hit_neutral.wav,female,neutral
929,./TESS/YAF_neutral/YAF_hole_neutral.wav,female,neutral
930,./TESS/YAF_neutral/YAF_time_neutral.wav,female,neutral
931,./TESS/YAF_neutral/YAF_five_neutral.wav,female,neutral
932,./TESS/YAF_neutral/YAF_beg_neutral.wav,female,neutral
933,./TESS/YAF_neutral/YAF_choice_neutral.wav,female,neutral
934,./TESS/YAF_neutral/YAF_came_neutral.wav,female,neutral
935,./TESS/YAF_neutral/YAF_rat_neutral.wav,female,neutral
936,./TESS/YAF_neutral/YAF_shawl_neutral.wav,female,neutral
937,./TESS/YAF_neutral/YAF_wife_neutral.wav,female,neutral
938,./TESS/YAF_neutral/YAF_base_neutral.wav,female,neutral
939,./TESS/YAF_neutral/YAF_judge_neutral.wav,female,neutral
940,./TESS/YAF_neutral/YAF_chain_neutral.wav,female,neutral
941,./TESS/YAF_neutral/YAF_mood_neutral.wav,female,neutral
942,./TESS/YAF_neutral/YAF_mess_neutral.wav,female,neutral
943,./TESS/YAF_neutral/YAF_cab_neutral.wav,female,neutral
944,./TESS/YAF_neutral/YAF_tire_neutral.wav,female,neutral
945,./TESS/YAF_neutral/YAF_road_neutral.wav,female,neutral
946,./TESS/YAF_neutral/YAF_burn_neutral.wav,female,neutral
947,./TESS/YAF_neutral/YAF_make_neutral.wav,female,neutral
948,./TESS/YAF_neutral/YAF_bought_neutral.wav,female,neutral
949,./TESS/YAF_neutral/YAF_sail_neutral.wav,female,neutral
950,./TESS/YAF_neutral/YAF_such_neutral.wav,female,neutral
951,./TESS/YAF_neutral/YAF_good_neutral.wav,female,neutral
952,./TESS/YAF_neutral/YAF_chair_neutral.wav,female,neutral
953,./TESS/YAF_neutral/YAF_talk_neutral.wav,female,neutral
954,./TESS/YAF_neutral/YAF_read_neutral.wav,female,neutral
955,./TESS/YAF_neutral/YAF_nice_neutral.wav,female,neutral
956,./TESS/YAF_neutral/YAF_hall_neutral.wav,female,neutral
957,./TESS/YAF_neutral/YAF_lore_neutral.wav,female,neutral
958,./TESS/YAF_neutral/YAF_hate_neutral.wav,female,neutral
959,./TESS/YAF_neutral/YAF_witch_neutral.wav,female,neutral
960,./TESS/YAF_neutral/YAF_thought_neutral.wav,female,neutral
961,./TESS/YAF_neutral/YAF_nag_neutral.wav,female,neutral
962,./TESS/YAF_neutral/YAF_gun_neutral.wav,female,neutral
963,./TESS/YAF_neutral/YAF_live_neutral.wav,female,neutral
964,./TESS/YAF_neutral/YAF_match_neutral.wav,female,neutral
965,./TESS/YAF_neutral/YAF_moon_neutral.wav,female,neutral
966,./TESS/YAF_neutral/YAF_long_neutral.wav,female,neutral
967,./TESS/YAF_neutral/YAF_pool_neutral.wav,female,neutral
968,./TESS/YAF_neutral/YAF_fit_neutral.wav,female,neutral
969,./TESS/YAF_neutral/YAF_cheek_neutral.wav,female,neutral
970,./TESS/YAF_neutral/YAF_sour_neutral.wav,female,neutral
971,./TESS/YAF_neutral/YAF_name_neutral.wav,female,neutral
972,./TESS/YAF_neutral/YAF_shout_neutral.wav,female,neutral
973,./TESS/YAF_neutral/YAF_numb_neutral.wav,female,neutral
974,./TESS/YAF_neutral/YAF_pike_neutral.wav,female,neutral
975,./TESS/YAF_neutral/YAF_back_neutral.wav,female,neutral
976,./TESS/YAF_neutral/YAF_goal_neutral.wav,female,neutral
977,./TESS/YAF_neutral/YAF_lose_neutral.wav,female,neutral
978,./TESS/YAF_neutral/YAF_lease_neutral.wav,female,neutral
979,./TESS/YAF_neutral/YAF_wash_neutral.wav,female,neutral
980,./TESS/YAF_neutral/YAF_keg_neutral.wav,female,neutral
981,./TESS/YAF_neutral/YAF_should_neutral.wav,female,neutral
982,./TESS/YAF_neutral/YAF_mop_neutral.wav,female,neutral
983,./TESS/YAF_neutral/YAF_doll_neutral.wav,female,neutral
984,./TESS/YAF_neutral/YAF_chief_neutral.wav,female,neutral
985,./TESS/YAF_neutral/YAF_fall_neutral.wav,female,neutral
986,./TESS/YAF_neutral/YAF_ton_neutral.wav,female,neutral
987,./TESS/YAF_neutral/YAF_join_neutral.wav,female,neutral
988,./TESS/YAF_neutral/YAF_check_neutral.wav,female,neutral
989,./TESS/YAF_neutral/YAF_wire_neutral.wav,female,neutral
990,./TESS/YAF_neutral/YAF_loaf_neutral.wav,female,neutral
991,./TESS/YAF_neutral/YAF_lid_neutral.wav,female,neutral
992,./TESS/YAF_neutral/YAF_food_neutral.wav,female,neutral
993,./TESS/YAF_neutral/YAF_limb_neutral.wav,female,neutral
994,./TESS/YAF_neutral/YAF_keen_neutral.wav,female,neutral
995,./TESS/YAF_neutral/YAF_team_neutral.wav,female,neutral
996,./TESS/YAF_neutral/YAF_youth_neutral.wav,female,neutral
997,./TESS/YAF_neutral/YAF_tape_neutral.wav,female,neutral
998,./TESS/YAF_neutral/YAF_sure_neutral.wav,female,neutral
999,./TESS/YAF_neutral/YAF_book_neutral.wav,female,neutral
1000,./TESS/OAF_Fear/OAF_third_fear.wav,female,fear
1001,./TESS/OAF_Fear/OAF_yes_fear.wav,female,fear
1002,./TESS/OAF_Fear/OAF_thin_fear.wav,female,fear
1003,./TESS/OAF_Fear/OAF_lose_fear.wav,female,fear
1004,./TESS/OAF_Fear/OAF_pole_fear.wav,female,fear
1005,./TESS/OAF_Fear/OAF_kick_fear.wav,female,fear
1006,./TESS/OAF_Fear/OAF_nag_fear.wav,female,fear
1007,./TESS/OAF_Fear/OAF_met_fear.wav,female,fear
1008,./TESS/OAF_Fear/OAF_dip_fear.wav,female,fear
1009,./TESS/OAF_Fear/OAF_hash_fear.wav,female,fear
1010,./TESS/OAF_Fear/OAF_mood_fear.wav,female,fear
1011,./TESS/OAF_Fear/OAF_bath_fear.wav,female,fear
1012,./TESS/OAF_Fear/OAF_far_fear.wav,female,fear
1013,./TESS/OAF_Fear/OAF_such_fear.wav,female,fear
1014,./TESS/OAF_Fear/OAF_soup_fear.wav,female,fear
1015,./TESS/OAF_Fear/OAF_name_fear.wav,female,fear
1016,./TESS/OAF_Fear/OAF_lid_fear.wav,female,fear
1017,./TESS/OAF_Fear/OAF_ditch_fear.wav,female,fear
1018,./TESS/OAF_Fear/OAF_numb_fear.wav,female,fear
1019,./TESS/OAF_Fear/OAF_rat_fear.wav,female,fear
1020,./TESS/OAF_Fear/OAF_wash_fear.wav,female,fear
1021,./TESS/OAF_Fear/OAF_pain_fear.wav,female,fear
1022,./TESS/OAF_Fear/OAF_moon_fear.wav,female,fear
1023,./TESS/OAF_Fear/OAF_bought_fear.wav,female,fear
1024,./TESS/OAF_Fear/OAF_which_fear.wav,female,fear
1025,./TESS/OAF_Fear/OAF_goal_fear.wav,female,fear
1026,./TESS/OAF_Fear/OAF_match_fear.wav,female,fear
1027,./TESS/OAF_Fear/OAF_beg_fear.wav,female,fear
1028,./TESS/OAF_Fear/OAF_time_fear.wav,female,fear
1029,./TESS/OAF_Fear/OAF_pass_fear.wav,female,fear
1030,./TESS/OAF_Fear/OAF_hire_fear.wav,female,fear
